ID,T_C,P_MPa,phases,dNNO,SiO2,TiO2,Al2O3,Fe2O3,Cr2O3,FeO,MnO,MgO,NiO,CoO,CaO,Na2O,K2O,P2O5,H2O,CO2,Total
101,800,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
102,790,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
103,780,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
104,770,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
105,760,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
106,750,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
107,740,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
108,730,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
109,720,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
110,710,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
111,700,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
112,690,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
113,680,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
114,670,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
115,660,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
116,650,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
117,640,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
118,630,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
119,620,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
120,610,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
121,600,100,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
122,1200,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
123,1190,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
124,1180,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
125,1170,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
126,1160,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
127,1150,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
128,1140,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
129,1130,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
130,1120,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
131,1110,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
132,1100,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
133,1090,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
134,1080,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
135,1070,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
136,1060,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
137,1050,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
138,1040,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
139,1030,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
140,1020,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
141,1010,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
142,1000,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
143,990,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
144,980,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
145,970,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
146,960,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
147,950,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
148,940,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
149,930,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
150,920,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
151,910,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
152,900,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
153,890,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
154,880,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
155,870,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
156,860,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
157,850,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
158,840,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
159,830,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
160,820,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
161,810,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
162,800,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
163,790,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
164,780,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
165,770,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
166,760,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
167,750,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
168,740,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
169,730,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
170,720,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
171,710,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
172,700,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
173,690,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
174,680,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
175,670,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
176,660,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
177,650,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
178,640,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
179,630,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
180,620,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
181,610,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
182,600,150,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
183,1200,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
184,1190,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
185,1180,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
186,1170,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
187,1160,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
188,1150,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
189,1140,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
190,1130,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
191,1120,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
192,1110,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
193,1100,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
194,1090,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
195,1080,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
196,1070,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
197,1060,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
198,1050,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
199,1040,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
200,1030,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
201,1020,200,Liq;Fsp;Ol;Cpx;Opx;Hbl;SplS;Rhom;Ap;Qz;Bt;Grt;H2O,0,59,0.932914623,17.70942085,0,0,6.599412576,0.128445447,3.09594366,0,0,7.53027293,2.92980816,1.210310547,0.130203142,0.5,0,100
